benchmark,run_id,step,time_s,policy,latency_ms,p95_ms,active_edge_count,request_mix_entropy,gda_total_time_ms
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,259,259.000,hda,76.039981,76.039981,10,2.262741,0.008677
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,260,260.000,kubernetes-default,77.877355,77.877355,11,2.258547,0.011863
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,260,260.000,cga,73.734300,73.734300,11,2.258547,0.011863
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,260,260.000,hda,69.710014,69.710014,11,2.258547,0.011863
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,261,261.000,kubernetes-default,79.841115,79.841115,11,2.254321,0.009047
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,261,261.000,cga,75.206842,75.206842,11,2.254321,0.009047
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,261,261.000,hda,73.148111,73.148111,11,2.254321,0.009047
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,262,262.000,kubernetes-default,79.884547,79.884547,11,2.250064,0.008917
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,262,262.000,cga,73.391035,73.391035,11,2.250064,0.008917
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,262,262.000,hda,70.293201,70.293201,11,2.250064,0.008917
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,263,263.000,kubernetes-default,78.185324,78.185324,10,2.245778,0.015148
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,263,263.000,cga,80.774620,80.774620,10,2.245778,0.015148
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,263,263.000,hda,72.966566,72.966566,10,2.245778,0.015148
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,264,264.000,kubernetes-default,82.109633,82.109633,11,2.241463,0.015017
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,264,264.000,cga,74.991219,74.991219,11,2.241463,0.015017
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,264,264.000,hda,72.381230,72.381230,11,2.241463,0.015017
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,265,265.000,kubernetes-default,81.224243,81.224243,10,2.237120,0.008606
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,265,265.000,cga,71.757300,71.757300,10,2.237120,0.008606
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,265,265.000,hda,76.104958,76.104958,10,2.237120,0.008606
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,266,266.000,kubernetes-default,77.224095,77.224095,10,2.232749,0.009057
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,266,266.000,cga,69.211719,69.211719,10,2.232749,0.009057
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,266,266.000,hda,68.836814,68.836814,10,2.232749,0.009057
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,267,267.000,kubernetes-default,78.527779,78.527779,10,2.228352,0.008145
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,267,267.000,cga,69.738953,69.738953,10,2.228352,0.008145
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,267,267.000,hda,68.799637,68.799637,10,2.228352,0.008145
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,268,268.000,kubernetes-default,78.736119,78.736119,10,2.223929,0.015018
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,268,268.000,cga,73.836382,73.836382,10,2.223929,0.015018
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,268,268.000,hda,70.519329,70.519329,10,2.223929,0.015018
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,269,269.000,kubernetes-default,81.030077,81.030077,10,2.219480,0.008626
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,269,269.000,cga,71.782204,71.782204,10,2.219480,0.008626
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,269,269.000,hda,71.032537,71.032537,10,2.219480,0.008626
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,270,270.000,kubernetes-default,76.195114,76.195114,10,2.215008,0.008696
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,270,270.000,cga,74.240359,74.240359,10,2.215008,0.008696
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,270,270.000,hda,69.836399,69.836399,10,2.215008,0.008696
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,271,271.000,kubernetes-default,76.206828,76.206828,10,2.210513,0.008967
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,271,271.000,cga,74.607038,74.607038,10,2.210513,0.008967
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,271,271.000,hda,71.981597,71.981597,10,2.210513,0.008967
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,272,272.000,kubernetes-default,78.548784,78.548784,10,2.205995,0.008987
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,272,272.000,cga,67.086209,67.086209,10,2.205995,0.008987
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,272,272.000,hda,67.141613,67.141613,10,2.205995,0.008987
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,273,273.000,kubernetes-default,83.296824,83.296824,10,2.201456,0.008396
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,273,273.000,cga,78.217776,78.217776,10,2.201456,0.008396
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,273,273.000,hda,67.697827,67.697827,10,2.201456,0.008396
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,274,274.000,kubernetes-default,80.551385,80.551385,10,2.196896,0.008055
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,274,274.000,cga,75.477761,75.477761,10,2.196896,0.008055
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,274,274.000,hda,70.644618,70.644618,10,2.196896,0.008055
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,275,275.000,kubernetes-default,82.631902,82.631902,9,2.192317,0.024275
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,275,275.000,cga,74.750852,74.750852,9,2.192317,0.024275
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,275,275.000,hda,68.148878,68.148878,9,2.192317,0.024275
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,276,276.000,kubernetes-default,88.051193,88.051193,10,2.187718,0.008676
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,276,276.000,cga,80.084193,80.084193,10,2.187718,0.008676
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,276,276.000,hda,75.413435,75.413435,10,2.187718,0.008676
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,277,277.000,kubernetes-default,85.393330,85.393330,9,2.183102,0.008937
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,277,277.000,cga,75.750001,75.750001,9,2.183102,0.008937
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,277,277.000,hda,74.601413,74.601413,9,2.183102,0.008937
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,278,278.000,kubernetes-default,76.073647,76.073647,9,2.178469,0.015129
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,278,278.000,cga,66.981726,66.981726,9,2.178469,0.015129
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,278,278.000,hda,68.070835,68.070835,9,2.178469,0.015129
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,279,279.000,kubernetes-default,78.424780,78.424780,10,2.173820,0.008736
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,279,279.000,cga,80.079028,80.079028,10,2.173820,0.008736
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,279,279.000,hda,74.897039,74.897039,10,2.173820,0.008736
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,280,280.000,kubernetes-default,78.390789,78.390789,9,2.169156,0.008346
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,280,280.000,cga,71.615641,71.615641,9,2.169156,0.008346
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,280,280.000,hda,66.720962,66.720962,9,2.169156,0.008346
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,281,281.000,kubernetes-default,86.102436,86.102436,10,2.164478,0.011733
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,281,281.000,cga,79.629389,79.629389,10,2.164478,0.011733
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,281,281.000,hda,73.091955,73.091955,10,2.164478,0.011733
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,282,282.000,kubernetes-default,72.908295,72.908295,9,2.159786,0.026640
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,282,282.000,cga,71.193252,71.193252,9,2.159786,0.026640
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,282,282.000,hda,70.747192,70.747192,9,2.159786,0.026640
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,283,283.000,kubernetes-default,79.261534,79.261534,9,2.155082,0.009498
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,283,283.000,cga,72.119713,72.119713,9,2.155082,0.009498
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,283,283.000,hda,70.656416,70.656416,9,2.155082,0.009498
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,284,284.000,kubernetes-default,76.906988,76.906988,9,2.150366,0.008616
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,284,284.000,cga,70.451109,70.451109,9,2.150366,0.008616
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,284,284.000,hda,67.082328,67.082328,9,2.150366,0.008616
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,285,285.000,kubernetes-default,75.819642,75.819642,9,2.145640,0.008676
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,285,285.000,cga,73.445278,73.445278,9,2.145640,0.008676
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,285,285.000,hda,73.167134,73.167134,9,2.145640,0.008676
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,286,286.000,kubernetes-default,78.582721,78.582721,9,2.140904,0.011281
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,286,286.000,cga,75.009498,75.009498,9,2.140904,0.011281
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,286,286.000,hda,67.650752,67.650752,9,2.140904,0.011281
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,287,287.000,kubernetes-default,78.440344,78.440344,9,2.136159,0.008907
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,287,287.000,cga,73.646362,73.646362,9,2.136159,0.008907
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,287,287.000,hda,69.421726,69.421726,9,2.136159,0.008907
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,288,288.000,kubernetes-default,79.295171,79.295171,9,2.131406,0.012162
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,288,288.000,cga,77.341853,77.341853,9,2.131406,0.012162
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,288,288.000,hda,65.451331,65.451331,9,2.131406,0.012162
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,289,289.000,kubernetes-default,76.502641,76.502641,9,2.126645,0.008656
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,289,289.000,cga,76.656792,76.656792,9,2.126645,0.008656
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,289,289.000,hda,69.291932,69.291932,9,2.126645,0.008656
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,290,290.000,kubernetes-default,80.653796,80.653796,8,2.121878,0.008395
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,290,290.000,cga,71.580846,71.580846,8,2.121878,0.008395
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,290,290.000,hda,66.418311,66.418311,8,2.121878,0.008395
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,291,291.000,kubernetes-default,75.533834,75.533834,8,2.117106,0.008836
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,291,291.000,cga,75.377814,75.377814,8,2.117106,0.008836
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,291,291.000,hda,74.041858,74.041858,8,2.117106,0.008836
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,292,292.000,kubernetes-default,79.613016,79.613016,8,2.112328,0.012624
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,292,292.000,cga,69.875175,69.875175,8,2.112328,0.012624
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,292,292.000,hda,65.480304,65.480304,8,2.112328,0.012624
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,293,293.000,kubernetes-default,80.965727,80.965727,8,2.107547,0.009067
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,293,293.000,cga,73.434854,73.434854,8,2.107547,0.009067
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,293,293.000,hda,70.286824,70.286824,8,2.107547,0.009067
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,294,294.000,kubernetes-default,73.907307,73.907307,8,2.102762,0.008776
online-boutique,online-boutique-longmix-stageB-scale45-replica5-sinusoidal-steps500-20260612T140712Z,294,294.000,cga,72.024468,72.024468,8,2.102762,0.008776
